day,stop,method,name,type,arrive,start_visit,end_visit,feasible,dist_km,rating,attraction_score,address,video_url
3,1,Greedy (K-Means 3D),Tiệm cafe,cafe,07:00,08:00,09:00,True,0.0,4.5,0.3681,"59 Nguyễn Trãi, Lâm Viên - Đà Lạt, Lâm Đồng 66111, Việt Nam",https://www.tiktok.com/@chulamreview/video/7442942424147692817 | https://www.tiktok.com/@yangho0910/video/7387663612401290517 | https://www.tiktok.com/@tiktokgapgiquaydo/video/7492225663596760328 | https://www.tiktok.com/@chenhvenhcoffee/video/7614896395031465234 | https://www.tiktok.com/@chuyen_cua_nu/video/7326017738105752839
3,2,Greedy (K-Means 3D),Tiệm cơm Hồi Nớ,chợ quán,09:02,09:30,10:23,True,1.0825537715694962,4.5,0.3155,"3B, 4 Trần Hưng Đạo, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",https://www.tiktok.com/@nghiabiu.daily/video/7617051471355350292
3,3,Greedy (K-Means 3D),Chợ đêm,chợ quán,10:25,17:30,18:25,True,1.1860077925846477,4.2,0.3758,"Đường Nguyễn Thị Minh Khai, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",https://www.tiktok.com/@callmevyvo/video/7359542199014493448
3,4,Greedy (K-Means 3D),Quán cafe Đà Lạt,cafe,18:25,18:25,19:25,True,0.3437077555447004,4.4,0.3262,"6 Khu Hoà Bình, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",https://www.tiktok.com/@nhandian/video/7164729843039472922
3,5,Greedy (K-Means 3D),Say xưa,chợ quán,19:25,19:25,20:13,True,0.15139990760128058,4.8,0.3071,"68 Phan Đình Phùng, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",https://www.tiktok.com/@bocauzotriiudalat/video/7524263642276105479
3,6,Greedy (K-Means 3D),Cơm niêu,chợ quán,20:16,20:16,20:59,True,1.228657647936387,4.8,0.3537,"35-37 Đinh Tiên Hoàng, Xuân Hương - Đà Lạt, Lâm Đồng 66109, Việt Nam",https://www.tiktok.com/@tiemcomnieunhala/video/7344170952231570708
3,7,Greedy (K-Means 3D),Tiệm Cơm Niêu,chợ quán,20:59,20:59,21:52,False,0.06395943510808778,4.5,0.3152,"Hẽm 288, Đ. Bùi Thị Xuân, Xuân Hương - Đà Lạt, Lâm Đồng 660000, Việt Nam",https://www.tiktok.com/@tiemcomnieunhala/video/7374044494146145544 | https://www.tiktok.com/@quanngondalat/video/7446651507530845447
3,8,Greedy (K-Means 3D),Đôi Đũa Có Cơm Niêu,quán ăn,21:01,21:01,21:59,False,0.8531096881305276,4.8,0.3199,"96 Đường Phù Đổng Thiên Vương, Lâm Viên - Đà Lạt, Lâm Đồng 67000, Việt Nam",https://www.tiktok.com/@doiduadalat/video/7503154580214091016
3,9,Greedy (K-Means 3D),Quán lẩu cá tầm,chợ quán,21:03,21:03,21:51,False,1.3405576374982784,4.8,0.3272,"Khu quy hoạch/Lô 75 Nguyễn Công Trứ, Xuân Hương - Đà Lạt, Lâm Đồng 67000, Việt Nam",https://www.tiktok.com/@nhandian/video/7580740804403039496
3,10,Greedy (K-Means 3D),Maze bar,cafe,21:06,21:06,22:06,False,1.2265771803724117,4.6,0.3088,"57 Phan Bội Châu, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",https://www.tiktok.com/@two_peas_abroad/video/7549937570201816342
3,11,Greedy (K-Means 3D),Khoai Lang Nướng,chợ quán,21:09,21:09,21:57,False,1.7106694917258527,4.9,0.3599,"70 Pasteur, Xuân Hương - Đà Lạt, Lâm Đồng 670000, Việt Nam",https://www.tiktok.com/@quanngondalat/video/7532857742118096148
3,12,Greedy (K-Means 3D),Tiệm nướng trong rừng @Miền Du Mục,chợ quán,21:14,21:14,22:07,False,2.3304740139564415,4.5,0.3266,"3 bis Đống Đa, Xuân Hương - Đà Lạt, Lâm Đồng 670000, Việt Nam",https://www.tiktok.com/@dieuhoang211/video/7523798698493545735
3,13,Greedy (K-Means 3D),Hoàng Hôn,địa điểm checkin,21:25,21:25,21:55,False,5.4287299252886205,4.9,0.319,"37 Đường Trần Đại Nghĩa, Lâm Viên - Đà Lạt, Lâm Đồng 67000, Việt Nam",https://www.tiktok.com/@hachireview74/video/7460073643004022034
3,14,Greedy (K-Means 3D),Đồi Mộng Mơ,thiên nhiên,21:27,21:27,22:57,False,0.9489795335095412,4.3,0.3101,"Số 5 Đường Mai Anh Đào, Lâm Viên - Đà Lạt, Lâm Đồng 670000, Việt Nam",https://www.tiktok.com/@sk1p3r009/video/7497089146683542830
3,15,Greedy (K-Means 3D),Trạm Duyệt Chill,địa điểm checkin,21:39,21:39,22:09,False,5.991486396259329,4.8,0.3757,"111 Huỳnh Tấn Phát, Xuân Trường - Đà Lạt, Lâm Đồng 66000, Việt Nam",https://www.tiktok.com/@dalatchillguy/video/7593286507075554578
3,16,Greedy (K-Means 3D),Làng Cù Lần,thiên nhiên,22:11,22:11,23:41,False,16.327174007327237,4.6,0.4047,"ĐT722, Lang Biang - Đà Lạt, Lâm Đồng, Việt Nam",https://www.tiktok.com/@bacxiuneee_/video/7605564991403560213
